LAST SEEN   TYPE     REASON              OBJECT                                                  MESSAGE
66s         Normal   Scheduled           pod/chain-2svc-split-l4-plain-svc-1-84b6b65b56-pfwgh    Successfully assigned rq21-ms-l4-plain/chain-2svc-split-l4-plain-svc-1-84b6b65b56-pfwgh to aks-rq15pool-53575030-vmss000000
66s         Normal   Scheduled           pod/chain-2svc-split-l4-plain-svc-2-595bf6f8f8-x4zrg    Successfully assigned rq21-ms-l4-plain/chain-2svc-split-l4-plain-svc-2-595bf6f8f8-x4zrg to aks-rq15pool-53575030-vmss000000
67s         Normal   ScalingReplicaSet   deployment/chain-2svc-split-l4-plain-svc-1              Scaled up replica set chain-2svc-split-l4-plain-svc-1-84b6b65b56 from 0 to 1
66s         Normal   Created             pod/chain-2svc-split-l4-plain-svc-1-84b6b65b56-pfwgh    Created container: inference
66s         Normal   Started             pod/chain-2svc-split-l4-plain-svc-1-84b6b65b56-pfwgh    Started container inference
66s         Normal   SuccessfulCreate    replicaset/chain-2svc-split-l4-plain-svc-1-84b6b65b56   Created pod: chain-2svc-split-l4-plain-svc-1-84b6b65b56-pfwgh
66s         Normal   Pulled              pod/chain-2svc-split-l4-plain-svc-1-84b6b65b56-pfwgh    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 235ms (235ms including waiting). Image size: 413013146 bytes.
66s         Normal   Pulling             pod/chain-2svc-split-l4-plain-svc-1-84b6b65b56-pfwgh    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
66s         Normal   Pulling             pod/chain-2svc-split-l4-plain-svc-2-595bf6f8f8-x4zrg    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
66s         Normal   Pulled              pod/chain-2svc-split-l4-plain-svc-2-595bf6f8f8-x4zrg    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 107ms (107ms including waiting). Image size: 413013146 bytes.
66s         Normal   Created             pod/chain-2svc-split-l4-plain-svc-2-595bf6f8f8-x4zrg    Created container: inference
66s         Normal   SuccessfulCreate    replicaset/chain-2svc-split-l4-plain-svc-2-595bf6f8f8   Created pod: chain-2svc-split-l4-plain-svc-2-595bf6f8f8-x4zrg
66s         Normal   ScalingReplicaSet   deployment/chain-2svc-split-l4-plain-svc-2              Scaled up replica set chain-2svc-split-l4-plain-svc-2-595bf6f8f8 from 0 to 1
65s         Normal   Started             pod/chain-2svc-split-l4-plain-svc-2-595bf6f8f8-x4zrg    Started container inference
