paired_pass,execution_index,condition_key,condition_name,tee_scope,service1_vm_size,service1_nodepool,service1_confidential,service2_vm_size,service2_nodepool,service2_confidential,service2_zone,round,iteration,end_to_end_ms,total_compute_ms,non_compute_overhead_ms,total_activation_bytes,num_hops,hop_1_compute_ms,hop_1_forward_ms,hop_2_compute_ms,hop_2_forward_ms,source_raw_iterations
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,58,61.01528299996062,54.088889999889034,6.9263930000715845,1003520,1,30.810829999836642,27.466169999797785,23.278060000052392,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,59,59.75723400001698,53.37145400005738,6.385779999959595,1003520,1,30.250518999991982,26.99645600000622,23.1209350000654,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,60,60.53169400001934,53.862062000121114,6.669631999898229,1003520,1,30.250938000108363,27.610458000026483,23.61112400001275,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,61,60.225362999972276,53.89064400014831,6.334718999823963,1003520,1,30.424010000160706,27.12443399991571,23.466633999987607,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,62,59.1309280000587,53.287890999854426,5.843037000204276,1003520,1,29.905645999861008,26.81370599998445,23.382244999993418,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,63,59.73076400005084,53.65565800002514,6.0751060000256984,1003520,1,30.156514000054813,27.330647999860957,23.49914399997033,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,64,59.876966000047105,53.838720000044304,6.0382460000028,1003520,1,30.16771400007201,27.193452000119578,23.671005999972294,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,65,59.62651899994853,53.64986200004296,5.976656999905572,1003520,1,30.383465000113574,26.89299099984055,23.266396999929384,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,66,59.40031899990572,53.35619700008465,6.044121999821073,1003520,1,30.12753000007251,26.75201199986077,23.228667000012138,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,67,59.09412099981637,53.282019000221226,5.812101999595143,1003520,1,30.007055000169203,26.675909999994474,23.274964000052023,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,68,59.65017399989847,53.53529299998172,6.11488099991675,1003520,1,30.24417500000709,26.924675999907777,23.29111799997463,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,69,59.4254559998717,53.42089099997338,6.004564999898321,1003520,1,30.1296640000146,26.741883000113376,23.29122699995878,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,70,59.466883000141024,53.311044999986734,6.15583800015429,1003520,1,30.086302999961845,26.757771999882607,23.22474200002489,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,71,59.54487799999697,53.59562600017398,5.949251999822991,1003520,1,30.281316000127845,26.979112000162786,23.314310000046135,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,72,61.94479100008721,55.951149000065925,5.993642000021282,1003520,1,32.57454100003088,27.051309000171386,23.37660800003505,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,73,59.2367159999867,53.29445700010638,5.942258999880323,1003520,1,29.98607700010325,27.001041999938025,23.308380000003126,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,74,60.22880599994096,54.24460599988379,5.984200000057172,1003520,1,30.74524799990286,26.997617999995782,23.49935799998093,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,75,58.94138500002555,53.13926500002708,5.802119999998467,1003520,1,29.938938999976017,26.72107400007917,23.200326000051064,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,76,59.61207300015303,53.65668400008872,5.955389000064315,1003520,1,30.089479000025676,27.191898999944897,23.56720500006304,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,77,59.090352000112034,53.71893599988198,5.371416000230056,1003520,1,29.764554999928805,27.004852000118262,23.954380999953173,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,78,59.28675899986047,53.418024000052355,5.868734999808112,1003520,1,30.22996000004241,26.81633499992131,23.188064000009945,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,79,60.703805999992255,54.835998999919866,5.867807000072389,1003520,1,30.494892999968215,27.768933000061224,24.34110599995165,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,80,59.493932999885146,53.21613099999922,6.277801999885924,1003520,1,29.85123600001316,27.17119899989484,23.364894999986063,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,81,60.10067199986224,53.81726199993864,6.283409999923606,1003520,1,30.22209499999917,27.229731000034008,23.595166999939465,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,82,58.68449900003725,53.34290600001168,5.3415930000255685,1003520,1,30.010832000016308,26.351046999934624,23.332073999995373,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,83,59.44350000004306,53.25726000000941,6.186240000033649,1003520,1,29.669626999975662,27.464326999961486,23.587633000033748,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,84,60.72064400018462,54.79630299987548,5.924341000309141,1003520,1,31.205433999957677,27.130483000064487,23.590868999917802,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,85,59.73980100020526,53.32251499987706,6.417286000328204,1003520,1,30.207186999859914,27.03422700005831,23.115328000017143,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,86,59.471793000057005,53.41229000009662,6.059502999960387,1003520,1,30.092720000084228,26.909307000096305,23.31957000001239,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,87,59.9546390001251,54.05852400008371,5.896115000041391,1003520,1,29.92360500002178,27.737008000030983,24.134919000061927,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,88,59.55677099996137,53.25645299990356,6.300318000057814,1003520,1,29.773375999866403,27.454291000140074,23.483077000037156,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,89,60.062020000032135,53.70650600002591,6.355514000006224,1003520,1,30.526578000035443,26.90865600015968,23.17992799999047,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,90,59.57032700007403,53.133239999965554,6.437087000108477,1003520,1,29.921551999905205,27.076129000079163,23.21168800006035,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,91,59.60828700017373,53.38217399992118,6.226113000252553,1003520,1,30.10672599998543,26.923452999881192,23.27544799993575,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,92,58.86281999983112,53.129193000131636,5.7336269996994815,1003520,1,29.852493000134928,26.632160999952248,23.27669999999671,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,93,59.082908999926076,53.09571300006155,5.987195999864525,1003520,1,29.740185000036945,27.039678000164713,23.355528000024606,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,94,60.27400600009969,54.40934199998537,5.864664000114317,1003520,1,30.624859999988985,27.200648999951227,23.784481999996387,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,95,59.1838259999804,53.33256300002631,5.851262999954088,1003520,1,30.038439999998445,26.783242999954382,23.294123000027867,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,96,60.415437999836286,54.502673999877516,5.91276399995877,1003520,1,30.84919799994168,27.203374000009717,23.653475999935836,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,97,59.62937599997531,53.56688399979248,6.062492000182829,1003520,1,29.89408099983848,27.386153999941598,23.672802999954,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,98,59.122962999936135,52.75954399985494,6.363419000081194,1003520,1,29.55751399986184,27.256684000121822,23.2020299999931,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,99,59.72836000000825,53.714691999971365,6.013668000036887,1003520,1,30.539591999968252,26.746023000214336,23.175100000003113,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,100,59.70468600003187,53.95200999998906,5.752676000042811,1003520,1,30.329702000017278,27.04816599998594,23.62230799997178,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,101,59.338235000041095,53.41788099997302,5.920354000068073,1003520,1,30.075427999918247,26.811764999820298,23.342453000054775,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,102,58.92002499990667,53.37599399990722,5.54403099999945,1003520,1,30.081420999977126,26.551191000180552,23.294572999930097,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,103,59.112363999929585,53.05707999991682,6.055284000012762,1003520,1,29.801779999843347,26.908806000164986,23.255300000073476,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,104,59.14032600003338,53.27811900008328,5.862206999950104,1003520,1,30.039851000083218,26.481351000029463,23.238268000000062,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,105,59.355284999810465,53.42725699995299,5.928027999857477,1003520,1,30.091566999999486,26.936356999840427,23.3356899999535,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,106,60.126691000050414,54.192665999948986,5.934025000101428,1003520,1,30.000819999941086,27.76594099987051,24.1918460000079,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,107,60.00402600011512,54.337609999947745,5.666416000167374,1003520,1,30.47141499996542,27.290496999967218,23.866194999982326,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,108,59.20637799999895,52.98293800012743,6.223439999871516,1003520,1,29.868313000179114,26.998592999916582,23.11462499994832,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,109,59.704836000037176,53.72557100008635,5.9792649999508285,1003520,1,30.553818000043975,26.706057999945187,23.171753000042372,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,110,60.437188999912905,54.23712899994371,6.2000599999691985,1003520,1,30.01113899995289,28.00654900011068,24.225989999990816,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,111,60.6449749998319,54.17423799997323,6.470736999858673,1003520,1,30.16142799992849,28.023720999954094,24.012810000044738,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,112,59.23550299985436,53.30275499989057,5.932747999963794,1003520,1,30.15463599990653,26.668018000009397,23.148118999984035,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,113,60.23275899997316,53.92856700007087,6.304191999902287,1003520,1,30.1749820000623,27.80855000014526,23.75358500000857,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,114,59.73747799998819,53.51177000000007,6.225707999988117,1003520,1,30.454171999963364,26.771721999921283,23.057598000036705,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,115,60.361648000025525,54.21906700007639,6.142580999949132,1003520,1,30.44808100003138,27.636068999981944,23.770986000045013,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,116,60.53867699984039,53.95954400023584,6.579132999604553,1003520,1,30.18163500019,28.066630000012083,23.777909000045838,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,117,59.06690000006165,53.21846900005767,5.848431000003984,1003520,1,30.036175000077492,26.721155000132057,23.182293999980175,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,118,59.878599000057875,53.49554600002193,6.383053000035943,1003520,1,30.026977000034094,27.45285900005001,23.468568999987838,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,119,61.63713099999768,55.11653899998237,6.520592000015313,1003520,1,30.565008999928978,28.400742000030732,24.55153000005339,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,120,59.84814299995378,53.50678400009201,6.341358999861768,1003520,1,30.319532000021354,26.99435599993194,23.187252000070657,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,121,60.28699000012239,53.788302999919324,6.498687000203063,1003520,1,30.225867999888578,27.526625999826138,23.562435000030746,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,122,59.31833700014977,53.56299800007491,5.755339000074855,1003520,1,30.496582000068884,26.575355999966632,23.06641600000603,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
1,2,standard,chain_2svc_mtls_standard,full_2svc,Standard_D8as_v5,r22s1std,False,Standard_D8as_v5,r22s2std,False,1,1,123,60.69582000009177,54.3569630001457,6.338856999946074,1003520,1,30.06003000018609,28.265991999887774,24.29693299995961,0.0,C:\Users\Nick\Desktop\opus\results_exports\rq2_2_confidential_20260503_085320\conditions\pass01_02_chain_2svc_mtls_standard\benchmark\raw_iterations.csv
