LAST SEEN   TYPE     REASON      OBJECT                                MESSAGE
2m3s        Normal   Scheduled   pod/benchmark-client                  Successfully assigned rq21-client-chain5-mtls/benchmark-client to aks-rq15pool-92711761-vmss000000
88s         Normal   Scheduled   pod/rq21-direct-deny-20260429120254   Successfully assigned rq21-client-chain5-mtls/rq21-direct-deny-20260429120254 to aks-rq15pool-92711761-vmss000000
2m3s        Normal   Pulling     pod/benchmark-client                  Pulling image "thesisrq21acr26.azurecr.io/thesis-inference@sha256:524e8618c61d97f466b647cdc408e836256a94807790ad66321ae724f975a221"
2m3s        Normal   Pulled      pod/benchmark-client                  Successfully pulled image "thesisrq21acr26.azurecr.io/thesis-inference@sha256:524e8618c61d97f466b647cdc408e836256a94807790ad66321ae724f975a221" in 114ms (114ms including waiting). Image size: 2948421293 bytes.
2m3s        Normal   Created     pod/benchmark-client                  Created container: client
2m3s        Normal   Started     pod/benchmark-client                  Started container client
88s         Normal   Pulling     pod/rq21-direct-deny-20260429120254   Pulling image "thesisrq21acr26.azurecr.io/thesis-inference@sha256:524e8618c61d97f466b647cdc408e836256a94807790ad66321ae724f975a221"
88s         Normal   Pulled      pod/rq21-direct-deny-20260429120254   Successfully pulled image "thesisrq21acr26.azurecr.io/thesis-inference@sha256:524e8618c61d97f466b647cdc408e836256a94807790ad66321ae724f975a221" in 172ms (172ms including waiting). Image size: 2948421293 bytes.
88s         Normal   Created     pod/rq21-direct-deny-20260429120254   Created container: debug
88s         Normal   Started     pod/rq21-direct-deny-20260429120254   Started container debug
52s         Normal   Killing     pod/rq21-direct-deny-20260429120254   Stopping container debug
