condition,split_mean_ms,baseline_condition,monolith_mean_ms,overhead_ms,overhead_pct,activation_bytes,service_a_compute_ms,service_b_compute_ms,boundary_crossing_ms,total_compute_ms,num_hops
chain_2svc,63.36717041199893,monolithic_k8s_1svc,57.96304916599956,5.40412124599937,9.323390200751144,1003520.0,0,0,5.527352622999274,57.83981778899965,1.0
chain_3svc,66.54333341499499,monolithic_k8s_1svc,57.96304916599956,8.580284248995433,14.803024292980997,1605632.0,0,0,8.432808792998003,58.110524621997,2.0
chain_4svc,70.69803951500103,monolithic_k8s_1svc,57.96304916599956,12.734990349001471,21.970877192001947,2007040.0,0,0,10.831704405000437,59.86633511000059,3.0
chain_5svc,71.4798404910007,monolithic_k8s_1svc,57.96304916599956,13.516791325001144,23.319669202168086,2107392.0,0,0,12.346439943002224,59.13340054799846,4.0
