condition,n,mean_ms,median_ms,std_ms,min_ms,max_ms,p5_ms,p25_ms,p75_ms,p95_ms,p99_ms,ci95_lower_ms,ci95_upper_ms,total_compute_ms_mean,non_compute_overhead_ms_mean,boundary_crossing_ms_mean,total_activation_bytes_mean,activation_bytes_mean,num_hops_mean,baseline_condition,baseline_mean_latency_ms,mean_latency_ms,absolute_overhead_ms,pct_overhead_vs_baseline,latency_rank,estimated_compute_ms,inferred_non_compute_overhead_ms,inferred_non_compute_pct
monolithic_k8s_1svc,1000,57.96304916599956,57.75851549992694,2.8242586033646875,51.147897999953784,74.901207000039,53.94574759995976,55.96386024993194,59.55754874997865,62.568304150033775,66.21285804996432,57.78779068619705,58.138307645802065,54.829966132998265,3.1330830330012986,3.1330830330012986,602112.0,602112.0,1.0,monolithic_k8s_1svc,57.96304916599956,57.96304916599956,0.0,0.0,1,57.963049165999564,-7.105427357601002e-15,-1.2258546539282067e-14
chain_2svc,1000,63.36717041199893,62.981234999995195,2.4695797446333345,58.38097599996672,79.74430799993115,60.231783999984145,61.864959999979874,64.41823300002625,67.79483735002145,71.57963516002837,63.21392141727873,63.52041940671912,57.83981778899965,5.527352622999274,5.527352622999274,1003520.0,1003520.0,1.0,monolithic_k8s_1svc,57.96304916599956,63.36717041199893,5.40412124599937,9.323390200751144,2,57.9630654615974,5.404104950401525,8.528240909709655
chain_3svc,1000,66.54333341499499,66.09630349998952,2.953002562857417,60.95132900009048,86.15767599985702,62.64579729988782,64.58030900000722,67.98799200009853,71.40574405002553,77.7764469300314,66.3600857692579,66.72658106073207,58.110524621997,8.432808792998003,8.432808792998003,1605632.0,1605632.0,2.0,monolithic_k8s_1svc,57.96304916599956,66.54333341499499,8.580284248995433,14.803024292980997,3,58.00629934743285,8.53703406756214,12.829285263365525
chain_4svc,1000,70.69803951500103,70.2340315000356,3.302213968001772,64.40264100001514,95.99453999999241,66.84611044998974,68.52555900002244,72.01326374990913,76.33485475002999,83.12296104992356,70.49312166529523,70.90295736470682,59.86633511000059,10.831704405000437,10.831704405000437,2007040.0,2007040.0,3.0,monolithic_k8s_1svc,57.96304916599956,70.69803951500103,12.734990349001471,21.970877192001947,4,59.58230065983488,11.11573885516615,15.722838895423067
chain_5svc,1000,71.4798404910007,70.96837799986133,3.1420040903582587,64.26215799979218,94.81555299998945,67.6490992998879,69.55659499999456,72.85086349992298,76.81492844999411,82.61628974014683,71.28486441488876,71.67481656711264,59.13340054799846,12.346439943002224,12.346439943002224,2107392.0,2107392.0,4.0,monolithic_k8s_1svc,57.96304916599956,71.4798404910007,13.516791325001144,23.319669202168086,5,58.577564674802005,12.902275816198696,18.050230285311127
