timestamp,namespace,pod_name,container_name,container_role,cpu_usage,memory_usage
2026-05-17T11:58:06.113615+00:00,aks-istio-system,istiod-asm-1-29-75c9d9c6bd-k4psm,discovery,app,6m,43Mi
2026-05-17T11:58:06.113615+00:00,aks-istio-system,istiod-asm-1-29-75c9d9c6bd-lq9t9,discovery,app,6m,49Mi
2026-05-17T11:58:06.113615+00:00,kube-system,azure-ip-masq-agent-8bgc5,azure-ip-masq-agent,app,1m,7Mi
2026-05-17T11:58:06.113615+00:00,kube-system,azure-ip-masq-agent-hssps,azure-ip-masq-agent,app,1m,7Mi
2026-05-17T11:58:06.113615+00:00,kube-system,cloud-node-manager-nh5rv,cloud-node-manager,app,1m,19Mi
2026-05-17T11:58:06.113615+00:00,kube-system,cloud-node-manager-tjhjj,cloud-node-manager,app,1m,19Mi
2026-05-17T11:58:06.113615+00:00,kube-system,coredns-56cdfd466c-nmwpq,coredns,app,2m,22Mi
2026-05-17T11:58:06.113615+00:00,kube-system,coredns-56cdfd466c-sd5qv,coredns,app,3m,25Mi
2026-05-17T11:58:06.113615+00:00,kube-system,coredns-autoscaler-7b4685fdfc-58g6p,autoscaler,app,1m,12Mi
2026-05-17T11:58:06.113615+00:00,kube-system,csi-azuredisk-node-6m5wf,azuredisk,app,1m,17Mi
2026-05-17T11:58:06.113615+00:00,kube-system,csi-azuredisk-node-6m5wf,liveness-probe,app,1m,18Mi
2026-05-17T11:58:06.113615+00:00,kube-system,csi-azuredisk-node-6m5wf,node-driver-registrar,app,1m,12Mi
2026-05-17T11:58:06.113615+00:00,kube-system,csi-azuredisk-node-xzsk9,azuredisk,app,1m,15Mi
2026-05-17T11:58:06.113615+00:00,kube-system,csi-azuredisk-node-xzsk9,liveness-probe,app,1m,16Mi
2026-05-17T11:58:06.113615+00:00,kube-system,csi-azuredisk-node-xzsk9,node-driver-registrar,app,1m,10Mi
2026-05-17T11:58:06.113615+00:00,kube-system,csi-azurefile-node-vn2gz,azfilesrefresh,app,4m,41Mi
2026-05-17T11:58:06.113615+00:00,kube-system,csi-azurefile-node-vn2gz,azurefile,app,1m,15Mi
2026-05-17T11:58:06.113615+00:00,kube-system,csi-azurefile-node-vn2gz,liveness-probe,app,1m,11Mi
2026-05-17T11:58:06.113615+00:00,kube-system,csi-azurefile-node-vn2gz,node-driver-registrar,app,1m,8Mi
2026-05-17T11:58:06.113615+00:00,kube-system,csi-azurefile-node-wbbgd,azfilesrefresh,app,3m,40Mi
2026-05-17T11:58:06.113615+00:00,kube-system,csi-azurefile-node-wbbgd,azurefile,app,1m,21Mi
2026-05-17T11:58:06.113615+00:00,kube-system,csi-azurefile-node-wbbgd,liveness-probe,app,1m,17Mi
2026-05-17T11:58:06.113615+00:00,kube-system,csi-azurefile-node-wbbgd,node-driver-registrar,app,1m,12Mi
