LAST SEEN   TYPE     REASON      OBJECT                              MESSAGE
101s        Normal   Scheduled   pod/benchmark-client                Successfully assigned rq21-ms-l2-mtls-client/benchmark-client to aks-rq15pool-53575030-vmss000000
86s         Normal   Scheduled   pod/rq21-ms-direct-20260516100331   Successfully assigned rq21-ms-l2-mtls-client/rq21-ms-direct-20260516100331 to aks-rq15pool-53575030-vmss000000
101s        Normal   Pulling     pod/benchmark-client                Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
101s        Normal   Pulled      pod/benchmark-client                Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 219ms (219ms including waiting). Image size: 413013146 bytes.
101s        Normal   Created     pod/benchmark-client                Created container: client
101s        Normal   Started     pod/benchmark-client                Started container client
85s         Normal   Pulling     pod/rq21-ms-direct-20260516100331   Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
85s         Normal   Pulled      pod/rq21-ms-direct-20260516100331   Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 130ms (130ms including waiting). Image size: 413013146 bytes.
85s         Normal   Created     pod/rq21-ms-direct-20260516100331   Created container: debug
85s         Normal   Started     pod/rq21-ms-direct-20260516100331   Started container debug
76s         Normal   Killing     pod/rq21-ms-direct-20260516100331   Stopping container debug
