LAST SEEN   TYPE     REASON              OBJECT                                                 MESSAGE
102s        Normal   Scheduled           pod/chain-2svc-split-l2-mtls-svc-1-569848b65c-nmr26    Successfully assigned rq21-ms-l2-mtls/chain-2svc-split-l2-mtls-svc-1-569848b65c-nmr26 to aks-rq15pool-53575030-vmss000000
102s        Normal   Scheduled           pod/chain-2svc-split-l2-mtls-svc-2-6cf87c7545-x7jsj    Successfully assigned rq21-ms-l2-mtls/chain-2svc-split-l2-mtls-svc-2-6cf87c7545-x7jsj to aks-rq15pool-53575030-vmss000000
103s        Normal   ScalingReplicaSet   deployment/chain-2svc-split-l2-mtls-svc-1              Scaled up replica set chain-2svc-split-l2-mtls-svc-1-569848b65c from 0 to 1
103s        Normal   SuccessfulCreate    replicaset/chain-2svc-split-l2-mtls-svc-1-569848b65c   Created pod: chain-2svc-split-l2-mtls-svc-1-569848b65c-nmr26
102s        Normal   Pulled              pod/chain-2svc-split-l2-mtls-svc-1-569848b65c-nmr26    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
102s        Normal   Created             pod/chain-2svc-split-l2-mtls-svc-1-569848b65c-nmr26    Created container: istio-init
102s        Normal   Started             pod/chain-2svc-split-l2-mtls-svc-1-569848b65c-nmr26    Started container istio-init
102s        Normal   ScalingReplicaSet   deployment/chain-2svc-split-l2-mtls-svc-2              Scaled up replica set chain-2svc-split-l2-mtls-svc-2-6cf87c7545 from 0 to 1
102s        Normal   SuccessfulCreate    replicaset/chain-2svc-split-l2-mtls-svc-2-6cf87c7545   Created pod: chain-2svc-split-l2-mtls-svc-2-6cf87c7545-x7jsj
102s        Normal   Started             pod/chain-2svc-split-l2-mtls-svc-2-6cf87c7545-x7jsj    Started container istio-init
102s        Normal   Created             pod/chain-2svc-split-l2-mtls-svc-2-6cf87c7545-x7jsj    Created container: istio-init
102s        Normal   Pulled              pod/chain-2svc-split-l2-mtls-svc-2-6cf87c7545-x7jsj    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
101s        Normal   Started             pod/chain-2svc-split-l2-mtls-svc-1-569848b65c-nmr26    Started container istio-proxy
101s        Normal   Created             pod/chain-2svc-split-l2-mtls-svc-2-6cf87c7545-x7jsj    Created container: istio-proxy
101s        Normal   Pulled              pod/chain-2svc-split-l2-mtls-svc-1-569848b65c-nmr26    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
101s        Normal   Created             pod/chain-2svc-split-l2-mtls-svc-1-569848b65c-nmr26    Created container: istio-proxy
101s        Normal   Started             pod/chain-2svc-split-l2-mtls-svc-2-6cf87c7545-x7jsj    Started container istio-proxy
101s        Normal   Pulled              pod/chain-2svc-split-l2-mtls-svc-2-6cf87c7545-x7jsj    Container image "mcr.microsoft.com/oss/v2/istio/proxyv2:v1.29.1-4" already present on machine
99s         Normal   Pulling             pod/chain-2svc-split-l2-mtls-svc-1-569848b65c-nmr26    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
99s         Normal   Started             pod/chain-2svc-split-l2-mtls-svc-1-569848b65c-nmr26    Started container inference
99s         Normal   Pulling             pod/chain-2svc-split-l2-mtls-svc-2-6cf87c7545-x7jsj    Pulling image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b"
99s         Normal   Pulled              pod/chain-2svc-split-l2-mtls-svc-2-6cf87c7545-x7jsj    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 204ms (204ms including waiting). Image size: 413013146 bytes.
99s         Normal   Created             pod/chain-2svc-split-l2-mtls-svc-2-6cf87c7545-x7jsj    Created container: inference
99s         Normal   Started             pod/chain-2svc-split-l2-mtls-svc-2-6cf87c7545-x7jsj    Started container inference
99s         Normal   Pulled              pod/chain-2svc-split-l2-mtls-svc-1-569848b65c-nmr26    Successfully pulled image "thesisrq15acr.azurecr.io/thesis-inference@sha256:d292aef407ee8a15da2bdaa680de1cc24b0975e7de81d27e1fc3a7d128b8736b" in 191ms (191ms including waiting). Image size: 413013146 bytes.
99s         Normal   Created             pod/chain-2svc-split-l2-mtls-svc-1-569848b65c-nmr26    Created container: inference
